study_no,reference,lat,long,data_type,study_age,reps,checkcrop,cropseq_simp,rotlength_simp,speciesno_simp,bio_simp,den_simp,cropseq_div,rotlength_div,speciesno_div,bio_div,den_div,sys_tillage,sys_weedmgmt,weedmsmt_unit,peren_divYN,fallow_simpYN,PISD_diff,PICV_diff
41,"Schrieber, 1992",40.428001,-86.90336,LAST,7,4,M,M,1,1,NA,7,Sb-W-M,3,3,NA,9,tilled,none,single species,N,N,9.899494936611665,0.8249579113843054
41,"Schrieber, 1992",40.428001,-86.90336,LAST,7,4,M,M,1,1,NA,120,Sb-M,2,2,NA,18,tilled,none,single species,N,N,0,0
41,"Schrieber, 1992",40.428001,-86.90336,LAST,7,4,M,M,1,1,NA,120,Sb-W-M,3,3,NA,17,tilled,none,single species,N,N,9.899494936611665,0.8249579113843054
41,"Schrieber, 1992",40.428001,-86.90336,LAST,7,4,M,M,1,1,NA,28,Sb-M,2,2,NA,5,tilled,none,single species,N,N,0,0
41,"Schrieber, 1992",40.428001,-86.90336,LAST,7,4,M,M,1,1,NA,28,Sb-W-M,3,3,NA,4,tilled,none,single species,N,N,9.899494936611665,0.8249579113843054
41,"Schrieber, 1992",40.428001,-86.90336,LAST,7,4,M,M,1,1,NA,13,Sb-M,2,2,NA,6,tilled,none,single species,N,N,0,0
41,"Schrieber, 1992",40.428001,-86.90336,LAST,7,4,M,M,1,1,NA,13,Sb-W-M,3,3,NA,6,tilled,none,single species,N,N,9.899494936611665,0.8249579113843054
41,"Schrieber, 1992",40.428001,-86.90336,LAST,7,4,M,M,1,1,NA,336,Sb-M,2,2,NA,96,NT,none,single species,N,N,0,0
41,"Schrieber, 1992",40.428001,-86.90336,LAST,7,4,M,M,1,1,NA,336,Sb-W-M,3,3,NA,16,NT,none,single species,N,N,9.899494936611665,0.8249579113843054
41,"Schrieber, 1992",40.428001,-86.90336,LAST,7,4,M,M,1,1,NA,51,Sb-M,2,2,NA,15,NT,none,single species,N,N,0,0
41,"Schrieber, 1992",40.428001,-86.90336,LAST,7,4,M,M,1,1,NA,51,Sb-W-M,3,3,NA,6,NT,none,single species,N,N,9.899494936611665,0.8249579113843054
41,"Schrieber, 1992",40.428001,-86.90336,LAST,7,4,M,M,1,1,NA,41,Sb-M,2,2,NA,5,NT,none,single species,N,N,0,0
41,"Schrieber, 1992",40.428001,-86.90336,LAST,7,4,M,M,1,1,NA,41,Sb-W-M,3,3,NA,6,NT,none,single species,N,N,9.899494936611665,0.8249579113843054
41,"Schrieber, 1992",40.428001,-86.90336,LAST,10,4,M,M,1,1,NA,109,Sb-M,2,2,NA,30,tilled,none,single species,N,N,0,0
41,"Schrieber, 1992",40.428001,-86.90336,LAST,10,4,M,M,1,1,NA,109,Sb-W-M,3,3,NA,11,tilled,none,single species,N,N,9.899494936611665,0.8249579113843054
41,"Schrieber, 1992",40.428001,-86.90336,LAST,10,4,M,M,1,1,NA,33,Sb-M,2,2,NA,21,tilled,none,single species,N,N,0,0
41,"Schrieber, 1992",40.428001,-86.90336,LAST,10,4,M,M,1,1,NA,33,Sb-W-M,3,3,NA,10,tilled,none,single species,N,N,9.899494936611665,0.8249579113843054
41,"Schrieber, 1992",40.428001,-86.90336,LAST,10,4,M,M,1,1,NA,32,Sb-M,2,2,NA,20,tilled,none,single species,N,N,0,0
41,"Schrieber, 1992",40.428001,-86.90336,LAST,10,4,M,M,1,1,NA,32,Sb-W-M,3,3,NA,9,tilled,none,single species,N,N,9.899494936611665,0.8249579113843054
41,"Schrieber, 1992",40.428001,-86.90336,LAST,10,4,M,M,1,1,NA,429,Sb-M,2,2,NA,154,tilled,none,single species,N,N,0,0
41,"Schrieber, 1992",40.428001,-86.90336,LAST,10,4,M,M,1,1,NA,429,Sb-W-M,3,3,NA,26,tilled,none,single species,N,N,9.899494936611665,0.8249579113843054
41,"Schrieber, 1992",40.428001,-86.90336,LAST,10,4,M,M,1,1,NA,317,Sb-M,2,2,NA,51,tilled,none,single species,N,N,0,0
41,"Schrieber, 1992",40.428001,-86.90336,LAST,10,4,M,M,1,1,NA,317,Sb-W-M,3,3,NA,26,tilled,none,single species,N,N,9.899494936611665,0.8249579113843054
41,"Schrieber, 1992",40.428001,-86.90336,LAST,10,4,M,M,1,1,NA,94,Sb-M,2,2,NA,43,tilled,none,single species,N,N,0,0
41,"Schrieber, 1992",40.428001,-86.90336,LAST,10,4,M,M,1,1,NA,94,Sb-W-M,3,3,NA,43,tilled,none,single species,N,N,9.899494936611665,0.8249579113843054
41,"Schrieber, 1992",40.428001,-86.90336,LAST,10,4,M,M,1,1,NA,1390,Sb-M,2,2,NA,587,NT,none,single species,N,N,0,0
41,"Schrieber, 1992",40.428001,-86.90336,LAST,10,4,M,M,1,1,NA,1390,Sb-W-M,3,3,NA,90,NT,none,single species,N,N,9.899494936611665,0.8249579113843054
41,"Schrieber, 1992",40.428001,-86.90336,LAST,10,4,M,M,1,1,NA,1174,Sb-M,2,2,NA,668,NT,none,single species,N,N,0,0
41,"Schrieber, 1992",40.428001,-86.90336,LAST,10,4,M,M,1,1,NA,1174,Sb-W-M,3,3,NA,36,NT,none,single species,N,N,9.899494936611665,0.8249579113843054
41,"Schrieber, 1992",40.428001,-86.90336,LAST,10,4,M,M,1,1,NA,668,Sb-M,2,2,NA,397,NT,none,single species,N,N,0,0
41,"Schrieber, 1992",40.428001,-86.90336,LAST,10,4,M,M,1,1,NA,668,Sb-W-M,3,3,NA,63,NT,none,single species,N,N,9.899494936611665,0.8249579113843054
42,"Seibutis et al., 2006",54.8876,23.835541,AVG,4,4,sB,sB,1,1,2.4,7.9,Be-sB,2,2,1,12.7,tilled,herbicides,community,N,N,0,0
42,"Seibutis et al., 2006",54.8876,23.835541,AVG,4,4,sB,sB,1,1,2.4,7.9,sR-Be-sB,3,3,2.4,19.4,tilled,herbicides,community,N,N,0,0
42,"Seibutis et al., 2006",54.8876,23.835541,AVG,4,4,sB,sB,1,1,2.4,7.9,Fp-Be-sB,3,3,1.1,12.1,tilled,herbicides,community,N,N,0,0
42,"Seibutis et al., 2006",54.8876,23.835541,AVG,4,4,sB,sB,1,1,2.4,7.9,W-Be-sB,3,3,1,13.7,tilled,herbicides,community,N,N,6,0.5
42,"Seibutis et al., 2006",54.8876,23.835541,AVG,4,4,sB,sB,1,1,2.4,7.9,W-Fp-sB,3,3,2.9,17.8,tilled,herbicides,community,N,N,6,0.5
42,"Seibutis et al., 2006",54.8876,23.835541,AVG,4,4,sB,sB,1,1,2.4,7.9,Fp-W-Be-sB,4,4,1.5,7.3,tilled,herbicides,community,N,N,4.898979485566356,0.40824829046386296
42,"Seibutis et al., 2006",54.8876,23.835541,AVG,4,4,W,Fp-W,2,2,6.3,19.7,Be-Fp-W,3,3,2,9.2,tilled,herbicides,community,N,N,-2.4852813742385695,-0.20710678118654746
42,"Seibutis et al., 2006",54.8876,23.835541,AVG,4,4,W,Fp-W,2,2,6.3,19.7,Fp-W-sB,3,3,4.7,14.2,tilled,herbicides,community,N,N,-2.4852813742385695,-0.20710678118654746
42,"Seibutis et al., 2006",54.8876,23.835541,AVG,4,4,W,Fp-W,2,2,6.3,19.7,Fp-W-Be-sB,4,4,1.1,6.4,tilled,herbicides,community,N,N,-3.5863018886722138,-0.2988584907226845
43,"Shahzad et al., 2016",30.15393,71.524782,RM,1,3,W,F-W,2,1,172,146,Ri-W,2,2,158,111,NT,none,community,N,Y,1.4142135623730951,0.23570226039551587
43,"Shahzad et al., 2016",30.15393,71.524782,RM,1,3,W,F-W,2,1,172,146,C-W,2,2,141,105,NT,none,community,N,Y,0,0
43,"Shahzad et al., 2016",30.15393,71.524782,RM,1,3,W,F-W,2,1,172,146,Mb-W,2,2,149,154,NT,none,community,N,Y,1.4142135623730951,0.23570226039551587
43,"Shahzad et al., 2016",30.15393,71.524782,RM,1,3,W,F-W,2,1,172,146,So-W,2,2,23,63,NT,none,community,N,Y,1.4142135623730951,0.23570226039551587
43,"Shahzad et al., 2016",30.15393,71.524782,RM,1,3,W,F-W,2,1,12,17,Ri-W,2,2,11,19,tilled,none,community,N,Y,1.4142135623730951,0.23570226039551587
43,"Shahzad et al., 2016",30.15393,71.524782,RM,1,3,W,F-W,2,1,12,17,C-W,2,2,12,28,tilled,none,community,N,Y,0,0
43,"Shahzad et al., 2016",30.15393,71.524782,RM,1,3,W,F-W,2,1,12,17,Mb-W,2,2,8,19,tilled,none,community,N,Y,1.4142135623730951,0.23570226039551587
43,"Shahzad et al., 2016",30.15393,71.524782,RM,1,3,W,F-W,2,1,12,17,So-W,2,2,6,9,tilled,none,community,N,Y,1.4142135623730951,0.23570226039551587
43,"Shahzad et al., 2016",30.15393,71.524782,RM,1,3,W,F-W,2,1,8,11,Ri-W,2,2,6,12,tilled,none,community,N,Y,1.4142135623730951,0.23570226039551587
43,"Shahzad et al., 2016",30.15393,71.524782,RM,1,3,W,F-W,2,1,8,11,C-W,2,2,6,19,tilled,none,community,N,Y,0,0
43,"Shahzad et al., 2016",30.15393,71.524782,RM,1,3,W,F-W,2,1,8,11,Mb-W,2,2,4,17,tilled,none,community,N,Y,1.4142135623730951,0.23570226039551587
43,"Shahzad et al., 2016",30.15393,71.524782,RM,1,3,W,F-W,2,1,8,11,So-W,2,2,4,8,tilled,none,community,N,Y,1.4142135623730951,0.23570226039551587
43,"Shahzad et al., 2016",30.15393,71.524782,RM,1,3,W,F-W,2,1,7,14,Ri-W,2,2,5,11,tilled,none,community,N,Y,1.4142135623730951,0.23570226039551587
43,"Shahzad et al., 2016",30.15393,71.524782,RM,1,3,W,F-W,2,1,7,14,C-W,2,2,7,19,tilled,none,community,N,Y,0,0
43,"Shahzad et al., 2016",30.15393,71.524782,RM,1,3,W,F-W,2,1,7,14,Mb-W,2,2,4,9,tilled,none,community,N,Y,1.4142135623730951,0.23570226039551587
43,"Shahzad et al., 2016",30.15393,71.524782,RM,1,3,W,F-W,2,1,7,14,So-W,2,2,4,7,tilled,none,community,N,Y,1.4142135623730951,0.23570226039551587
43,"Shahzad et al., 2016",30.15393,71.524782,RM,1,3,W,F-W,2,1,7,13,Ri-W,2,2,4,9,tilled,none,community,N,Y,1.4142135623730951,0.23570226039551587
43,"Shahzad et al., 2016",30.15393,71.524782,RM,1,3,W,F-W,2,1,7,13,C-W,2,2,5,21,tilled,none,community,N,Y,0,0
43,"Shahzad et al., 2016",30.15393,71.524782,RM,1,3,W,F-W,2,1,7,13,Mb-W,2,2,6,14,tilled,none,community,N,Y,1.4142135623730951,0.23570226039551587
43,"Shahzad et al., 2016",30.15393,71.524782,RM,1,3,W,F-W,2,1,7,13,So-W,2,2,4,8,tilled,none,community,N,Y,1.4142135623730951,0.23570226039551587
43,"Shahzad et al., 2016",30.15393,71.524782,RM,2,3,W,F-W,2,1,150,556,Ri-W,2,2,50,117,NT,none,community,N,Y,1.4142135623730951,0.23570226039551587
43,"Shahzad et al., 2016",30.15393,71.524782,RM,2,3,W,F-W,2,1,150,556,C-W,2,2,81,67,NT,none,community,N,Y,0,0
43,"Shahzad et al., 2016",30.15393,71.524782,RM,2,3,W,F-W,2,1,150,556,Mb-W,2,2,176,199,NT,none,community,N,Y,1.4142135623730951,0.23570226039551587
43,"Shahzad et al., 2016",30.15393,71.524782,RM,2,3,W,F-W,2,1,150,556,So-W,2,2,23,42,NT,none,community,N,Y,1.4142135623730951,0.23570226039551587
43,"Shahzad et al., 2016",30.15393,71.524782,RM,2,3,W,F-W,2,1,8,13,Ri-W,2,2,7,12,tilled,none,community,N,Y,1.4142135623730951,0.23570226039551587
43,"Shahzad et al., 2016",30.15393,71.524782,RM,2,3,W,F-W,2,1,8,13,C-W,2,2,7,20,tilled,none,community,N,Y,0,0
43,"Shahzad et al., 2016",30.15393,71.524782,RM,2,3,W,F-W,2,1,8,13,Mb-W,2,2,6,17,tilled,none,community,N,Y,1.4142135623730951,0.23570226039551587
43,"Shahzad et al., 2016",30.15393,71.524782,RM,2,3,W,F-W,2,1,8,13,So-W,2,2,4,8,tilled,none,community,N,Y,1.4142135623730951,0.23570226039551587
43,"Shahzad et al., 2016",30.15393,71.524782,RM,2,3,W,F-W,2,1,4,5,Ri-W,2,2,5,7,tilled,none,community,N,Y,1.4142135623730951,0.23570226039551587
43,"Shahzad et al., 2016",30.15393,71.524782,RM,2,3,W,F-W,2,1,4,5,C-W,2,2,3,16,tilled,none,community,N,Y,0,0
43,"Shahzad et al., 2016",30.15393,71.524782,RM,2,3,W,F-W,2,1,4,5,Mb-W,2,2,3,8,tilled,none,community,N,Y,1.4142135623730951,0.23570226039551587
43,"Shahzad et al., 2016",30.15393,71.524782,RM,2,3,W,F-W,2,1,4,5,So-W,2,2,2,4,tilled,none,community,N,Y,1.4142135623730951,0.23570226039551587
43,"Shahzad et al., 2016",30.15393,71.524782,RM,2,3,W,F-W,2,1,4,10,Ri-W,2,2,5,8,tilled,none,community,N,Y,1.4142135623730951,0.23570226039551587
43,"Shahzad et al., 2016",30.15393,71.524782,RM,2,3,W,F-W,2,1,4,10,C-W,2,2,4,14,tilled,none,community,N,Y,0,0
43,"Shahzad et al., 2016",30.15393,71.524782,RM,2,3,W,F-W,2,1,4,10,Mb-W,2,2,3,7,tilled,none,community,N,Y,1.4142135623730951,0.23570226039551587
43,"Shahzad et al., 2016",30.15393,71.524782,RM,2,3,W,F-W,2,1,4,10,So-W,2,2,3,6,tilled,none,community,N,Y,1.4142135623730951,0.23570226039551587
43,"Shahzad et al., 2016",30.15393,71.524782,RM,2,3,W,F-W,2,1,4,10,Ri-W,2,2,4,7,tilled,none,community,N,Y,1.4142135623730951,0.23570226039551587
43,"Shahzad et al., 2016",30.15393,71.524782,RM,2,3,W,F-W,2,1,4,10,C-W,2,2,3,17,tilled,none,community,N,Y,0,0
43,"Shahzad et al., 2016",30.15393,71.524782,RM,2,3,W,F-W,2,1,4,10,Mb-W,2,2,3,9,tilled,none,community,N,Y,1.4142135623730951,0.23570226039551587
43,"Shahzad et al., 2016",30.15393,71.524782,RM,2,3,W,F-W,2,1,4,10,So-W,2,2,2,5,tilled,none,community,N,Y,1.4142135623730951,0.23570226039551587
44,"Simic et al., 2016",44.870012,20.328897,RM,1,4,M,M,1,1,440.1,NA,W-M,2,2,535.3,NA,tilled,herbicides,community,N,N,7.0710678118654755,0.5892556509887896
44,"Simic et al., 2016",44.870012,20.328897,RM,3,4,M,M,1,1,417.9,NA,W-M,2,2,120.7,NA,tilled,herbicides,community,N,N,7.0710678118654755,0.5892556509887896
44,"Simic et al., 2016",44.870012,20.328897,RM,1,4,M,M,1,1,681.9,NA,W-M,2,2,812.1,NA,tilled,herbicides,community,N,N,7.0710678118654755,0.5892556509887896
44,"Simic et al., 2016",44.870012,20.328897,RM,3,4,M,M,1,1,648.8,NA,W-M,2,2,290.7,NA,tilled,herbicides,community,N,N,7.0710678118654755,0.5892556509887896
44,"Simic et al., 2016",44.870012,20.328897,RM,1,4,M,M,1,1,4163.2,NA,W-M,2,2,3392.7,NA,tilled,none,community,N,N,7.0710678118654755,0.5892556509887896
44,"Simic et al., 2016",44.870012,20.328897,RM,3,4,M,M,1,1,2077.5,NA,W-M,2,2,2114.4,NA,tilled,none,community,N,N,7.0710678118654755,0.5892556509887896
44,"Simic et al., 2016",44.870012,20.328897,RM,1,4,M,M,1,1,440.1,NA,Sb-W-M,3,3,555.6,NA,tilled,herbicides,community,N,N,5,0.4166666666666667
44,"Simic et al., 2016",44.870012,20.328897,RM,4,4,M,M,1,1,417.9,NA,Sb-W-M,3,3,189.4,NA,tilled,herbicides,community,N,N,5,0.4166666666666667
44,"Simic et al., 2016",44.870012,20.328897,RM,1,4,M,M,1,1,681.9,NA,Sb-W-M,3,3,1454.7,NA,tilled,herbicides,community,N,N,5,0.4166666666666667
44,"Simic et al., 2016",44.870012,20.328897,RM,4,4,M,M,1,1,648.8,NA,Sb-W-M,3,3,564.3,NA,tilled,herbicides,community,N,N,5,0.4166666666666667
44,"Simic et al., 2016",44.870012,20.328897,RM,1,4,M,M,1,1,4163.2,NA,Sb-W-M,3,3,5861.6,NA,tilled,none,community,N,N,5,0.4166666666666667
44,"Simic et al., 2016",44.870012,20.328897,RM,4,4,M,M,1,1,2077.5,NA,Sb-W-M,3,3,3628.5,NA,tilled,none,community,N,N,5,0.4166666666666667
45,"Singer et al., 2000",42.76525,-76.548483,RM,2,2,M,M,1,1,NA,0.4,Sb-M,2,2,NA,0.2,tilled,herbicides,community,Y,N,0,0
45,"Singer et al., 2000",42.76525,-76.548483,RM,2,2,M,M,1,1,NA,0.4,Sb-W/RCl-M,3,4,NA,2.4,tilled,herbicides,community,Y,N,7,0.5833333333333334
45,"Singer et al., 2000",42.76525,-76.548483,RM,3,2,M,M,1,1,NA,0.9,Sb-M,2,2,NA,1.9,tilled,herbicides,community,Y,N,0,0
45,"Singer et al., 2000",42.76525,-76.548483,RM,3,2,M,M,1,1,NA,0.9,Sb-W/RCl-M,3,4,NA,1.6,tilled,herbicides,community,Y,N,7,0.5833333333333334
45,"Singer et al., 2000",42.76525,-76.548483,RM,4,2,M,M,1,1,NA,2.4,Sb-M,2,2,NA,1.4,tilled,herbicides,community,Y,N,0,0
45,"Singer et al., 2000",42.76525,-76.548483,RM,4,2,M,M,1,1,NA,2.4,Sb-W/RCl-M,3,4,NA,0.7,tilled,herbicides,community,Y,N,7,0.5833333333333334
45,"Singer et al., 2000",43.154907,-78.203586,RM,3,2,M,M,1,1,NA,1.6,Sb-M,2,2,NA,2.5,tilled,herbicides,community,Y,N,0,0
45,"Singer et al., 2000",43.154907,-78.203586,RM,3,2,M,M,1,1,NA,1.6,Sb-W/RCl-M,3,4,NA,1.3,tilled,herbicides,community,Y,N,7,0.5833333333333334
45,"Singer et al., 2000",43.154907,-78.203586,RM,4,2,M,M,1,1,NA,1.7,Sb-M,2,2,NA,1.6,tilled,herbicides,community,Y,N,0,0
45,"Singer et al., 2000",43.154907,-78.203586,RM,4,2,M,M,1,1,NA,1.7,Sb-W/RCl-M,3,4,NA,6.3,tilled,herbicides,community,Y,N,7,0.5833333333333334
45,"Singer et al., 2000",42.765168,-76.870039,RM,2,2,M,M,1,1,NA,0.1,Sb-M,2,2,NA,0.3,tilled,herbicides,community,Y,N,0,0
45,"Singer et al., 2000",42.765168,-76.870039,RM,2,2,M,M,1,1,NA,0.1,Sb-W/RCl-M,3,4,NA,0.4,tilled,herbicides,community,Y,N,7,0.5833333333333334
45,"Singer et al., 2000",42.765168,-76.870039,RM,3,2,M,M,1,1,NA,0.3,Sb-M,2,2,NA,0.3,tilled,herbicides,community,Y,N,0,0
45,"Singer et al., 2000",42.765168,-76.870039,RM,3,2,M,M,1,1,NA,0.3,Sb-W/RCl-M,3,4,NA,0.2,tilled,herbicides,community,Y,N,7,0.5833333333333334
45,"Singer et al., 2000",42.765168,-76.870039,RM,4,2,M,M,1,1,NA,0.3,Sb-M,2,2,NA,0.1,tilled,herbicides,community,Y,N,0,0
45,"Singer et al., 2000",42.765168,-76.870039,RM,4,2,M,M,1,1,NA,0.3,Sb-W/RCl-M,3,4,NA,0.7,tilled,herbicides,community,Y,N,7,0.5833333333333334
45,"Singer et al., 2000",42.642558,-77.147832,RM,2,2,M,M,1,1,NA,0.5,Sb-M,2,2,NA,2,tilled,herbicides,community,Y,N,0,0
45,"Singer et al., 2000",42.642558,-77.147832,RM,2,2,M,M,1,1,NA,0.5,Sb-W/RCl-M,3,4,NA,2.5,tilled,herbicides,community,Y,N,7,0.5833333333333334
45,"Singer et al., 2000",42.642558,-77.147832,RM,3,2,M,M,1,1,NA,1.1,Sb-M,2,2,NA,1.7,tilled,herbicides,community,Y,N,0,0
45,"Singer et al., 2000",42.642558,-77.147832,RM,3,2,M,M,1,1,NA,1.1,Sb-W/RCl-M,3,4,NA,0.9,tilled,herbicides,community,Y,N,7,0.5833333333333334
45,"Singer et al., 2000",42.642558,-77.147832,RM,4,2,M,M,1,1,NA,1,Sb-M,2,2,NA,2.6,tilled,herbicides,community,Y,N,0,0
45,"Singer et al., 2000",42.642558,-77.147832,RM,4,2,M,M,1,1,NA,1,Sb-W/RCl-M,3,4,NA,9.9,tilled,herbicides,community,Y,N,7,0.5833333333333334
45,"Singer et al., 2000",42.76525,-76.548483,RM,4,2,M,M,1,1,NA,470,Sb-M,2,2,NA,1264,tilled,none,community,Y,N,0,0
45,"Singer et al., 2000",42.76525,-76.548483,RM,4,2,M,M,1,1,NA,470,Sb-W/RCl-M,3,4,NA,867,tilled,none,community,Y,N,7,0.5833333333333334
45,"Singer et al., 2000",43.154907,-78.203586,RM,4,2,M,M,1,1,NA,233,Sb-M,2,2,NA,175,tilled,none,community,Y,N,0,0
45,"Singer et al., 2000",43.154907,-78.203586,RM,4,2,M,M,1,1,NA,233,Sb-W/RCl-M,3,4,NA,611,tilled,none,community,Y,N,7,0.5833333333333334
45,"Singer et al., 2000",42.765168,-76.870039,RM,4,2,M,M,1,1,NA,259,Sb-M,2,2,NA,35,tilled,none,community,Y,N,0,0
45,"Singer et al., 2000",42.765168,-76.870039,RM,4,2,M,M,1,1,NA,259,Sb-W/RCl-M,3,4,NA,59,tilled,none,community,Y,N,7,0.5833333333333334
45,"Singer et al., 2000",42.642558,-77.147832,RM,4,2,M,M,1,1,NA,560,Sb-M,2,2,NA,1165,tilled,none,community,Y,N,0,0
45,"Singer et al., 2000",42.642558,-77.147832,RM,4,2,M,M,1,1,NA,560,Sb-W/RCl-M,3,4,NA,1494,tilled,none,community,Y,N,7,0.5833333333333334
46,"Soon and Darwent, 1998",55.202226,-119.438397,LAST,6,4,sB,sB,1,1,NA,290,sR-sB-sB,3,2,NA,370,tilled,none,single species,N,N,0,0
46,"Soon and Darwent, 1998",55.202226,-119.438397,LAST,6,4,sB,sB,1,1,NA,6,sR-sB-sB,3,2,NA,0,tilled,herbicides,single species,N,N,0,0
47,"Sosnoskie et al., 2009",40.781866,-81.930794,RM,41,3,M,M,1,1,NA,180,Sb-M,2,2,NA,170,IC,herbicides,community,N,N,0,0
47,"Sosnoskie et al., 2009",40.781866,-81.930794,RM,41,3,M,M,1,1,NA,180,Sb-M,2,2,NA,160,IC,herbicides,community,N,N,0,0
47,"Sosnoskie et al., 2009",40.781866,-81.930794,RM,41,3,M,M,1,1,NA,180,O/Flm-Flm-M,3,3,NA,610,IC,herbicides,community,Y,N,9.899494936611665,0.5499719409228703
47,"Sosnoskie et al., 2009",40.781866,-81.930794,RM,41,3,M,M,1,1,NA,180,O/Flm-Flm-M,3,3,NA,100,IC,herbicides,community,Y,N,9.899494936611665,0.5499719409228703
47,"Sosnoskie et al., 2009",40.781866,-81.930794,RM,41,3,M,M,1,1,NA,180,O/Flm-Flm-M,3,3,NA,80,IC,herbicides,community,Y,N,9.899494936611665,0.5499719409228703
47,"Sosnoskie et al., 2009",40.781866,-81.930794,RM,42,3,M,M,1,1,NA,350,Sb-M,2,2,NA,230,IC,herbicides,community,N,N,0,0
47,"Sosnoskie et al., 2009",40.781866,-81.930794,RM,42,3,M,M,1,1,NA,350,Sb-M,2,2,NA,250,IC,herbicides,community,N,N,0,0
47,"Sosnoskie et al., 2009",40.781866,-81.930794,RM,42,3,M,M,1,1,NA,350,O/Flm-Flm-M,3,3,NA,420,IC,herbicides,community,Y,N,9.899494936611665,0.5499719409228703
47,"Sosnoskie et al., 2009",40.781866,-81.930794,RM,42,3,M,M,1,1,NA,350,O/Flm-Flm-M,3,3,NA,180,IC,herbicides,community,Y,N,9.899494936611665,0.5499719409228703
47,"Sosnoskie et al., 2009",40.781866,-81.930794,RM,42,3,M,M,1,1,NA,350,O/Flm-Flm-M,3,3,NA,220,IC,herbicides,community,Y,N,9.899494936611665,0.5499719409228703
47,"Sosnoskie et al., 2009",40.781866,-81.930794,RM,43,3,M,M,1,1,NA,100,Sb-M,2,2,NA,110,IC,herbicides,community,N,N,0,0
47,"Sosnoskie et al., 2009",40.781866,-81.930794,RM,43,3,M,M,1,1,NA,100,Sb-M,2,2,NA,50,IC,herbicides,community,N,N,0,0
47,"Sosnoskie et al., 2009",40.781866,-81.930794,RM,43,3,M,M,1,1,NA,100,O/Flm-Flm-M,3,3,NA,90,IC,herbicides,community,Y,N,9.899494936611665,0.5499719409228703
47,"Sosnoskie et al., 2009",40.781866,-81.930794,RM,43,3,M,M,1,1,NA,100,O/Flm-Flm-M,3,3,NA,200,IC,herbicides,community,Y,N,9.899494936611665,0.5499719409228703
47,"Sosnoskie et al., 2009",40.781866,-81.930794,RM,43,3,M,M,1,1,NA,100,O/Flm-Flm-M,3,3,NA,170,IC,herbicides,community,Y,N,9.899494936611665,0.5499719409228703
48,"Stevenson et al., 1997",48.828344,-72.540739,RM,5,4,sB,sB,1,1,4,0,Flm-Flm-sB/Flm,3,2,250,40,tilled,herbicides,community,Y,N,0,0
48,"Stevenson et al., 1997",48.828344,-72.540739,RM,6,4,sB,sB,1,1,101,26,Flm-Flm-sB/Flm,3,2,214,186,tilled,herbicides,community,Y,N,0,0
48,"Stevenson et al., 1997",48.828344,-72.540739,RM,7,4,sB,sB,1,1,109,210,Flm-Flm-sB/Flm,3,2,150,115,tilled,herbicides,community,Y,N,0,0
48,"Stevenson et al., 1997",48.828344,-72.540739,RM,8,4,sB,sB,1,1,44,89,Flm-Flm-sB/Flm,3,2,285,228,tilled,herbicides,community,Y,N,0,0
48,"Stevenson et al., 1997",48.828344,-72.540739,RM,5,4,sB,sB,1,1,0,0,Flm-Flm-sB/Flm,3,2,230,31,tilled,herbicides,community,Y,N,0,0
48,"Stevenson et al., 1997",48.828344,-72.540739,RM,6,4,sB,sB,1,1,39,12,Flm-Flm-sB/Flm,3,2,183,52,tilled,herbicides,community,Y,N,0,0
48,"Stevenson et al., 1997",48.828344,-72.540739,RM,7,4,sB,sB,1,1,70,18,Flm-Flm-sB/Flm,3,2,81,43,tilled,herbicides,community,Y,N,0,0
48,"Stevenson et al., 1997",48.828344,-72.540739,RM,8,4,sB,sB,1,1,0,1,Flm-Flm-sB/Flm,3,2,0,1,tilled,herbicides,community,Y,N,0,0
49,"Taa et al., 2004",8.019806,39.160252,RM,8,3,W,W,1,1,NA,2.75,Fa-W-W,3,2,NA,1.05,IC,herbicides,single species,N,N,0,0
49,"Taa et al., 2004",8.019806,39.160252,RM,10,3,W,W,1,1,NA,44.5,Fa-W-W,3,2,NA,7.7,IC,herbicides,single species,N,N,0,0
49,"Taa et al., 2004",8.019806,39.160252,RM,8,3,W,W,1,1,NA,11.2,Fa-W-W,3,2,NA,1.03,IC,herbicides,single species,N,N,0,0
49,"Taa et al., 2004",8.019806,39.160252,RM,10,3,W,W,1,1,NA,32.4,Fa-W-W,3,2,NA,21.1,IC,herbicides,single species,N,N,0,0
49,"Taa et al., 2004",8.019806,39.160252,RM,10,3,W,W,1,1,118.4,NA,Fa-W-W,3,2,40.7,NA,IC,herbicides,single species,N,N,0,0
49,"Taa et al., 2004",8.019806,39.160252,RM,10,3,W,W,1,1,88.9,NA,Fa-W-W,3,2,67.4,NA,IC,herbicides,single species,N,N,0,0
49,"Taa et al., 2004",8.019806,39.160252,RM,10,3,W,W,1,1,7,NA,Fa-W-W,3,2,8,NA,tilled,herbicides,single species,N,N,0,0
49,"Taa et al., 2004",8.019806,39.160252,RM,10,3,W,W,1,1,230,NA,Fa-W-W,3,2,74,NA,NT,herbicides,single species,N,N,0,0
49,"Taa et al., 2004",8.019806,39.160252,RM,10,3,W,W,1,1,13,NA,Fa-W-W,3,2,19,NA,IC,herbicides,single species,N,N,0,0
49,"Taa et al., 2004",8.019806,39.160252,RM,10,3,W,W,1,1,204,NA,Fa-W-W,3,2,37,NA,IC,herbicides,single species,N,N,0,0
